ts_lamport;ts_epoch_ms;nodo;tipo;detalle
38902;1782096167065;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38908;1782096167068;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38910;1782096167068;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38918;1782096167069;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38919;1782096167069;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38925;1782096167071;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38927;1782096167071;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38936;1782096167073;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38938;1782096167073;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38942;1782096167074;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38944;1782096167074;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38950;1782096167075;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38952;1782096167075;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38960;1782096167078;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38961;1782096167078;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38966;1782096167086;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38968;1782096167086;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38974;1782096167087;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38976;1782096167087;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38984;1782096167088;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38985;1782096167088;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
38992;1782096167090;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
38993;1782096167090;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39001;1782096167091;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39003;1782096167091;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39010;1782096167093;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39008;1782096167093;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39016;1782096167095;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39018;1782096167095;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39024;1782096167096;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39026;1782096167097;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39032;1782096167098;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39034;1782096167098;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39040;1782096167100;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39042;1782096167100;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39050;1782096167101;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39052;1782096167101;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39058;1782096167103;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39060;1782096167103;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39064;1782096167104;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39066;1782096167104;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39075;1782096167106;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39077;1782096167106;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39083;1782096167107;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39085;1782096167107;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39091;1782096167109;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39093;1782096167109;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39097;1782096167110;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39099;1782096167110;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39105;1782096167111;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39107;1782096167111;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39115;1782096167114;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39117;1782096167114;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39123;1782096167115;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39124;1782096167115;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39131;1782096167117;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39129;1782096167117;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39139;1782096167119;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39140;1782096167119;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39148;1782096167120;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39150;1782096167120;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39154;1782096167122;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39156;1782096167122;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39164;1782096167123;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39165;1782096167123;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39173;1782096167125;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39174;1782096167125;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39179;1782096167126;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39181;1782096167126;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39189;1782096167128;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39190;1782096167128;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39196;1782096167129;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39198;1782096167129;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39206;1782096167131;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39204;1782096167131;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39214;1782096167133;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39212;1782096167133;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39222;1782096167134;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39223;1782096167134;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39231;1782096167136;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39232;1782096167136;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39238;1782096167137;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39240;1782096167137;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39246;1782096167139;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39248;1782096167139;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39257;1782096167140;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39258;1782096167140;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39264;1782096167142;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39266;1782096167142;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39273;1782096167143;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39275;1782096167143;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39284;1782096167144;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39286;1782096167144;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39290;1782096167147;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39292;1782096167147;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39300;1782096167154;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39302;1782096167154;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39306;1782096167156;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39308;1782096167156;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39315;1782096167158;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39317;1782096167158;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39324;1782096167159;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39326;1782096167159;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39332;1782096167161;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39334;1782096167161;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39342;1782096167163;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39344;1782096167163;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39350;1782096167164;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39352;1782096167165;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39356;1782096167166;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39358;1782096167166;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39364;1782096167168;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39366;1782096167168;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39372;1782096167170;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39374;1782096167170;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39382;1782096167171;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39384;1782096167171;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39390;1782096167173;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39392;1782096167173;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39397;1782096167174;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39399;1782096167174;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39405;1782096167176;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39407;1782096167176;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39416;1782096167177;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39414;1782096167177;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39422;1782096167179;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39424;1782096167179;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39430;1782096167180;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39432;1782096167180;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39440;1782096167182;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39442;1782096167182;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39447;1782096167184;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39449;1782096167184;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39456;1782096167185;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39458;1782096167185;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39464;1782096167187;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39466;1782096167187;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39472;1782096167189;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39474;1782096167189;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39480;1782096167190;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39482;1782096167190;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39491;1782096167191;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39493;1782096167191;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39499;1782096167194;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39501;1782096167194;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39507;1782096167196;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39509;1782096167196;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39513;1782096167197;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39515;1782096167197;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39521;1782096167198;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39523;1782096167198;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39529;1782096167201;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39531;1782096167201;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39539;1782096167202;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39540;1782096167202;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39547;1782096167204;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39545;1782096167204;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39555;1782096167205;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39557;1782096167205;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39563;1782096167206;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39561;1782096167206;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39571;1782096167208;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39572;1782096167208;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39580;1782096167209;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39581;1782096167210;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39587;1782096167212;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39589;1782096167212;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39598;1782096167213;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39599;1782096167213;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39605;1782096167214;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39607;1782096167214;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39613;1782096167216;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39615;1782096167216;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39623;1782096167217;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39625;1782096167217;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39631;1782096167220;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39632;1782096167220;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39640;1782096167221;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39642;1782096167221;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39648;1782096167222;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39649;1782096167222;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39655;1782096167223;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39657;1782096167224;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39663;1782096167226;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39665;1782096167226;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39673;1782096167227;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39675;1782096167227;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39681;1782096167229;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39682;1782096167229;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39690;1782096167231;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39692;1782096167231;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39698;1782096167232;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39696;1782096167232;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39704;1782096167233;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39706;1782096167233;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39714;1782096167236;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39712;1782096167236;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39720;1782096167237;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39722;1782096167237;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39730;1782096167238;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39728;1782096167238;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39739;1782096167239;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39740;1782096167239;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39746;1782096167242;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39748;1782096167242;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39754;1782096167243;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39756;1782096167243;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39765;1782096167245;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39763;1782096167245;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39771;1782096167246;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39773;1782096167246;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39780;1782096167248;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39782;1782096167248;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39790;1782096167250;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39791;1782096167250;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39797;1782096167251;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39799;1782096167251;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39808;1782096167253;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39810;1782096167253;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39816;1782096167254;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39814;1782096167254;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39824;1782096167257;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39826;1782096167257;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39830;1782096167259;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39832;1782096167259;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39838;1782096167260;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39840;1782096167261;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39847;1782096167262;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39849;1782096167262;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39857;1782096167263;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39859;1782096167264;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39863;1782096167265;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39865;1782096167265;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39872;1782096167267;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39874;1782096167267;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39880;1782096167268;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39882;1782096167268;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39890;1782096167270;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39892;1782096167271;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39896;1782096167273;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39898;1782096167273;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39904;1782096167274;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39906;1782096167274;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39912;1782096167276;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39914;1782096167276;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39921;1782096167278;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39923;1782096167278;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39931;1782096167280;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39933;1782096167280;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39937;1782096167281;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39939;1782096167281;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39945;1782096167283;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39947;1782096167283;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39953;1782096167284;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39955;1782096167284;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39963;1782096167286;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39965;1782096167287;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39971;1782096167288;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39973;1782096167288;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39979;1782096167290;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39980;1782096167290;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39988;1782096167291;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
39986;1782096167291;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39994;1782096167293;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
39996;1782096167293;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40004;1782096167295;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40006;1782096167295;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40012;1782096167297;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40013;1782096167297;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40021;1782096167298;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40023;1782096167298;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40029;1782096167300;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40030;1782096167300;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40036;1782096167301;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40038;1782096167301;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40046;1782096167303;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40047;1782096167303;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40054;1782096167305;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40055;1782096167305;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40060;1782096167307;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40062;1782096167307;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40068;1782096167308;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40070;1782096167308;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40078;1782096167310;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40079;1782096167310;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40087;1782096167311;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40088;1782096167311;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40094;1782096167314;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40096;1782096167314;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40103;1782096167315;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40105;1782096167315;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40113;1782096167316;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40115;1782096167316;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40119;1782096167320;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40121;1782096167320;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40128;1782096167321;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40130;1782096167321;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40138;1782096167323;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40140;1782096167323;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40146;1782096167323;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40144;1782096167323;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40154;1782096167326;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40155;1782096167326;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40160;1782096167327;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40162;1782096167328;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40169;1782096167329;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40171;1782096167329;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40177;1782096167331;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40179;1782096167331;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40185;1782096167333;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40187;1782096167333;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40193;1782096167335;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
40195;1782096167335;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
40203;1782096167336;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
